time,lasttime,lat,lng,speed,course,altitude,comment
2020-10-09 18:27:09,2020-10-09 18:27:09,38.70667,-76.56717,70,103,5551.02,"08 4.72 6 5551 43"
2020-10-09 18:29:05,2020-10-09 18:29:05,38.70167,-76.54083,70,104,5668.06,"08 4.74 7 5668 44"
2020-10-09 18:31:03,2020-10-09 18:31:03,38.69617,-76.51450,69,106,5784.19,"08 4.74 7 5784 45"
2020-10-09 18:33:00,2020-10-09 18:33:00,38.68933,-76.48950,63,110,5885.99,"09 4.78 3 5886 46"
2020-10-09 18:35:09,2020-10-09 18:35:09,38.68183,-76.46700,63,115,5974.08,"09 4.74 6 5974 47"
2020-10-09 18:37:05,2020-10-09 18:37:05,38.67400,-76.44417,67,111,6070.09,"09 4.72 4 6070 48"
2020-10-09 18:39:08,2020-10-09 18:39:08,38.66700,-76.42050,67,109,6168.24,"09 4.80 6 6168 49"
2020-10-09 18:41:04,2020-10-09 18:41:04,38.66083,-76.39600,67,108,6266.08,"09 4.78 6 6266 50"
2020-10-09 18:43:05,2020-10-09 18:43:05,38.65433,-76.37183,65,110,6365.14,"09 4.82 6 6365 51"
2020-10-09 18:45:06,2020-10-09 18:45:06,38.64767,-76.35000,59,112,6460.24,"09 4.78 5 6460 52"
2020-10-09 18:47:06,2020-10-09 18:47:06,38.64117,-76.32933,56,111,6538.26,"09 4.78 4 6538 53"
2020-10-09 18:49:08,2020-10-09 18:49:08,38.63467,-76.30933,56,111,6609.28,"09 4.80 3 6609 54"
2020-10-09 18:51:06,2020-10-09 18:51:06,38.62817,-76.28967,56,112,6694.32,"09 4.78 5 6694 55"
2020-10-09 18:53:00,2020-10-09 18:53:00,38.62167,-76.27050,52,114,6766.26,"09 4.80 2 6766 56"
2020-10-09 18:55:08,2020-10-09 18:55:08,38.61500,-76.25200,52,114,6838.19,"09 4.78 3 6838 57"
2020-10-09 18:57:05,2020-10-09 18:57:05,38.60817,-76.23400,52,116,6920.18,"09 4.78 5 6920 58"
2020-10-09 18:59:03,2020-10-09 18:59:03,38.60117,-76.21600,52,116,6994.25,"09 4.78 6 6994 59"
2020-10-09 19:01:06,2020-10-09 19:01:06,38.59450,-76.19683,56,110,7068.31,"08 4.78 2 7068 60"
2020-10-09 19:03:07,2020-10-09 19:05:05,38.58850,-76.17633,59,110,7124.09,"00 4.76 5 62"
2020-10-09 19:07:01,2020-10-09 19:07:01,38.57617,-76.13167,61,109,7232.29,"09 4.78 5 7232 63"
2020-10-09 19:09:08,2020-10-09 19:11:05,38.57000,-76.10900,63,109,7297.22,"00 4.72 3 65"
2020-10-09 19:13:06,2020-10-09 19:13:06,38.55783,-76.06233,65,108,7410.30,"09 4.76 5 7410 66"
2020-10-09 19:15:04,2020-10-09 19:15:04,38.55200,-76.03833,65,106,7462.11,"09 4.74 4 7462 67"
2020-10-09 19:17:06,2020-10-09 19:17:06,38.54617,-76.01367,67,106,7500.21,"09 4.72 6 7500 68"
2020-10-09 19:19:09,2020-10-09 19:19:09,38.54067,-75.98850,67,104,7535.27,"09 4.62 5 7535 69"
2020-10-09 19:21:06,2020-10-09 19:21:06,38.53517,-75.96317,69,105,7570.32,"09 4.68 3 7570 70"
2020-10-09 19:23:09,2020-10-09 19:23:09,38.52967,-75.93783,69,105,7617.26,"09 4.72 4 7617 71"
2020-10-09 19:25:02,2020-10-09 19:25:02,38.52400,-75.91250,69,105,7669.07,"09 4.68 4 7669 72"
2020-10-09 19:27:00,2020-10-09 19:27:00,38.51883,-75.88667,69,103,7694.37,"11 4.56 1 7694 73"
2020-10-09 19:29:09,2020-10-09 19:29:09,38.51367,-75.86033,70,103,7709.31,"10 4.66 1 7709 74"
2020-10-09 19:31:03,2020-10-09 19:31:03,38.50850,-75.83367,70,103,7731.25,"12 4.68 5 7731 75"
2020-10-09 19:33:08,2020-10-09 19:33:08,38.50333,-75.80667,72,103,7767.22,"10 4.68 3 7767 76"
2020-10-09 19:35:09,2020-10-09 19:35:09,38.49783,-75.77900,74,104,7794.35,"10 4.68 4 7794 77"
2020-10-09 19:37:02,2020-10-09 19:37:02,38.49250,-75.75100,76,103,7821.17,"10 4.68 3 7821 78"
2020-10-09 19:39:03,2020-10-09 19:39:03,38.48717,-75.72267,76,103,7858.35,"09 4.72 8 7858 79"
2020-10-09 19:41:01,2020-10-09 19:41:01,38.48167,-75.69433,76,103,7883.35,"10 4.72 6 7883 80"
2020-10-09 19:43:03,2020-10-09 19:43:03,38.47600,-75.66600,76,104,7903.16,"10 4.62 6 7903 81"
2020-10-09 19:47:08,2020-10-09 19:47:08,38.46533,-75.60867,76,103,7964.12,"09 4.42 5 7964 83"
2020-10-09 19:49:05,2020-10-09 19:49:05,38.45967,-75.58033,76,104,7975.09,"09 4.56 3 7975 84"
2020-10-09 19:51:07,2020-10-09 19:51:07,38.45367,-75.55183,76,104,7998.26,"09 4.60 0 7998 85"
2020-10-09 19:53:03,2020-10-09 19:53:03,38.44767,-75.52300,78,105,8001.30,"10 4.54 2 8001 86"
2020-10-09 19:55:03,2020-10-09 19:55:03,38.44133,-75.49400,78,105,8000.39,"10 4.46 4 8000 87"
2020-10-09 19:57:01,2020-10-09 19:57:01,38.43500,-75.46517,78,106,7999.17,"10 4.60 4 7999 88"
2020-10-09 19:59:05,2020-10-09 19:59:05,38.42833,-75.43617,78,106,8032.09,"10 4.62 2 8032 89"
2020-10-09 20:01:09,2020-10-09 20:01:09,38.42133,-75.40717,78,107,8070.19,"10 4.58 3 8070 90"
2020-10-09 20:03:06,2020-10-09 20:03:06,38.41433,-75.37817,80,106,8113.17,"10 4.64 4 8113 91"
2020-10-09 20:05:06,2020-10-09 20:05:06,38.40733,-75.34900,80,107,8152.18,"09 4.66 8 8152 92"
2020-10-09 20:07:01,2020-10-09 20:07:01,38.40033,-75.31983,80,107,8158.28,"10 4.38 1 8158 93"
2020-10-09 20:09:07,2020-10-09 20:09:07,38.39283,-75.29067,80,108,8131.15,"10 4.52 3 8131 94"
2020-10-09 20:11:07,2020-10-09 20:11:07,38.38517,-75.26117,80,108,8128.10,"10 4.70 5 8128 95"
2020-10-09 20:13:05,2020-10-09 20:13:05,38.37750,-75.23217,78,107,8109.20,"11 4.32 0 8109 96"
2020-10-09 20:15:02,2020-10-09 20:15:02,38.37050,-75.20350,78,107,8096.10,"11 4.42 -2 8096 97"
2020-10-09 20:21:08,2020-10-09 20:21:08,38.35117,-75.11750,76,104,8139.38,"12 4.52 -1 8139 100"
2020-10-09 20:23:05,2020-10-09 20:23:05,38.34550,-75.08900,76,104,8157.36,"12 4.62 2 8157 101"
2020-10-09 20:25:04,2020-10-09 20:25:04,38.33983,-75.06050,76,104,8177.17,"12 4.44 5 8177 102"
2020-10-09 20:29:06,2020-10-09 20:29:06,38.32800,-75.00317,78,105,8165.29,"12 3.92 0 8165 104"
2020-10-09 20:31:04,2020-10-09 20:34:54,38.32117,-74.97450,78,107,8151.27,"12 4.16 1 8151 105"
2020-10-09 20:35:08,2020-10-09 20:35:08,38.30667,-74.91700,78,107,8136.33,"12 4.16 0 8136 107"
2020-10-09 20:37:04,2020-10-09 20:37:04,38.29983,-74.88817,78,106,8155.23,"12 4.38 0 8155 108"
2020-10-09 20:41:08,2020-10-09 20:41:08,38.28667,-74.83067,78,106,8147.30,"11 4.26 -2 8147 110"
2020-10-09 20:43:01,2020-10-09 20:43:01,38.28000,-74.80167,78,107,8154.31,"10 3.92 1 8154 111"
2020-10-09 20:49:03,2020-10-09 20:49:03,38.25867,-74.71600,78,107,8143.34,"11 3.76 -4 8143 114"
2020-10-09 20:53:10,2020-10-09 20:53:10,38.24417,-74.65900,76,107,8108.29,"11 3.50 -7 8108 116"
2020-10-09 20:57:08,2020-10-09 20:57:08,38.23050,-74.60300,76,107,8161.32,"09 3.32 -6 8161 118"
2020-10-09 20:59:09,2020-10-09 20:59:09,38.22333,-74.57483,78,109,8145.17,"10 3.74 -6 8145 119"
2020-10-09 21:01:05,2020-10-09 21:01:05,38.21567,-74.54700,78,108,8139.38,"10 4.24 -4 8139 120"
2020-10-09 21:03:00,2020-10-09 21:03:00,38.20817,-74.51917,76,108,8143.34,"11 4.16 1 8143 121"
2020-10-09 21:07:08,2020-10-09 21:07:08,38.19400,-74.46317,76,107,8175.35,"11 3.86 -1 8175 123"
2020-10-09 21:09:07,2020-10-09 21:09:07,38.18700,-74.43517,76,108,8170.16,"10 3.28 -5 8170 124"
